M,STD,RMS,Ku,Sk,CF,PtP,En,Ent
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45387763949107e-06
0.03577074633707517,0.048480906299035446,0.0602490213122772,1.7881778957508327,0.31408610462940506,3.1120834283459526,0.312499968,453.74307113590396,-13492.230392800151
0.05295474457743359,0.06647970637580494,0.08499268399735634,1.5400279573263322,0.34204507948874574,2.5737506725497004,0.37499996160000004,902.969541634309,-16093.782329455533
0.05223474465116159,0.06682327656164143,0.08481638308254881,1.6169983997102408,0.3138973766120504,2.5791005186710017,0.4062499584,899.2273549007091,-16083.958352998938
0.04973524490711039,0.06629283479301981,0.08287541572061564,1.6411083198709826,0.30868756877100956,2.6395038347371442,0.4062499584,858.5418163581083,-15900.563853614232
0.045911245298687994,0.06169905616223119,0.07690654052931037,1.6710175524929112,0.3269324036344574,2.844361169992177,0.4062499584,739.3269970233073,-15293.56460057859
0.46941245193215997,0.03626613708944339,0.4708113026769353,49.82062659928962,-4.178444850280491,1.4602451676308918,0.7187499264000001,27707.910341044095,-44157.975149052625
0.516813697078272,0.05902429508212143,0.5201733027536624,65.66519358418896,5.28136192020778,2.7034256632466116,1.0624998912,33822.53311220666,-42271.991977120866
0.54003744470016,0.08025592127457234,0.5459683640815727,20.063977942084332,2.283388848376494,2.6329361687799633,1.093749888,37260.18182223859,-40897.87921379867
0.9835833992810499,0.04220687192762713,0.9844885592931895,143.52573370995424,9.296128976684722,1.8093148983659524,0.937499904,121152.21542239746,-1933.4097959426779
0.989100398716109,0.04321238123877084,0.9900438922758373,130.5945171835947,8.667658440909177,1.7991624729944031,0.9687499008,122523.36357908623,-1248.368284843973
0.9870131489298433,0.04417622932372343,0.9880012628522632,140.07794348449025,9.150215012831376,1.8345116373307964,0.9687499008,122018.31192470835,-1501.9493568810408
0.9857888990552063,0.04121665629430768,0.986650174203886,144.19714562650105,9.30542899929406,1.7736781146489433,0.9062499072000001,121684.82078206983,-1666.6957433274629
1.4480458517200896,0.06099000837996917,1.4493296967239542,16.78563557131223,1.465371838045301,1.466194881125614,0.8124999168000002,262569.57122574357,67168.93860870798
1.4987738465255422,0.03469437710180486,1.4991753542636206,70.39464953967166,5.3700858082366745,1.3549114092778887,0.6562499328000002,280940.84285393154,75857.73939739402
1.492358597182464,0.03179269025940893,1.492697208993955,100.21543574240505,7.005176971929394,1.360791579002829,0.6874999296000002,278518.11971729284,74725.176874365
1.481622598281831,0.03132919834471423,1.4819537922649022,84.30881689495902,6.095065662715373,1.3706566308626917,0.6562499328000002,274523.3803010406,72850.08557836358
1.4689108495835137,0.03824965724513256,1.4694087655596484,54.26258635665234,4.227708700886556,1.3823585646206251,0.6874999296000002,269895.2650379412,70663.70974711319
1.5049688458911743,0.03579559192952007,1.5053944836834623,43.39445129637685,3.7527498090529154,1.328555283600028,0.6562499328,283276.56893807475,76950.49496939969
1.5087745955014655,0.039744441453254155,1.5092979827247641,25.17649032075321,2.519301187465486,1.34582422772006,0.6874999296000002,284747.5500821303,77633.61143367946
1.5293840933910534,0.05790316142309375,1.5304798205858061,7.586593012508153,1.0934449601346594,1.3271980229197138,0.6874999296000002,292796.06015254516,81358.08450624761
1.5372185925888002,0.0650649173435896,1.5385949580281417,5.261759872371207,0.8594536456938707,1.3201978736517135,0.6874999296000002,295909.3056087024,82790.90987987655
1.5415010921502723,0.06911254377970182,1.5430496300534804,4.3756149890843075,0.7668496597422813,1.3163865584346754,0.6874999296000002,297625.2701010228,83578.56125533099
1.9928170459355141,0.04747179903275146,1.9933823893760456,4.5849274896598144,0.6218760714407279,1.1757652583324085,0.5312499456000002,496696.6687843191,171838.54260996875
1.9855692966776834,0.0404283048743703,1.9859808356940718,18.065220540993085,1.8191400717347346,1.2430884038904673,0.6562499328,493014.98496801546,170290.02619537117
1.9698545482868741,0.031604829700061066,1.9701080697938504,50.41601590837745,4.146455141718017,1.2531037180403646,0.624999936,485165.72583335644,166966.30252369668
2.0031160448808962,0.05585191836075772,2.003894539651191,3.0750323427983517,0.46800033386152473,1.1695973583559771,0.5312499456000002,501949.16575548245,174043.53328586064
2.0022417949704194,0.05512276924022476,2.003000430657736,5.040203854157854,0.712249049060914,1.232525819472402,0.624999936,501501.3406518845,173855.6969881674
2.0139482937716737,0.06850091887523314,2.0151129263325633,1.8892291394079959,0.34572342826848484,1.163086063005682,0.5312499456000002,507585.0132340733,176390.02732557262
1.9858465466492927,0.04119320914199724,1.986273744305738,20.931026535021548,2.0554442059022815,1.2429050901354495,0.6562499328,493160.4234147921,170350.30365895858
2.0133565438322685,0.07043244299312668,2.014588122078108,3.0921410986140443,0.5457957221057409,1.2254364652231795,0.6562499328,507320.66270227474,176272.28751719644
1.995505045660263,0.04676946345599285,1.9960530478841303,12.467181164459653,1.4015571509026268,1.2524715947053946,0.6562499328000002,498028.4712459408,172403.93010541683
2.015701293592167,0.07201850429244455,2.016987449130424,3.9258194316109147,0.6553207115372157,1.2704589404880833,0.7499999232000001,508529.7962437067,176777.24376647462
2.001065295090893,0.05279948876467777,2.0017617493675446,12.154116779748199,1.4027587373829873,1.2801222415253066,0.7499999232000001,500881.26265387656,173598.40102177538
2.0165430435059712,0.07271379758408333,2.017853597928111,3.409206618155648,0.5923520282513249,1.2389401027740299,0.6874999296000002,508966.642833928,176959.36834062095
2.0076370444179457,0.05899384088341277,2.0085036159741914,7.874124357625787,1.0314750409892428,1.2758253045798487,0.7187499264000001,504260.8469226751,175012.30669498813
2.019732293179392,0.07393812327980578,2.021085199140755,2.3486397044314122,0.44727455406844624,1.2060351297591414,0.6249999360000003,510598.17277322814,177643.4638933317
2.481153245929882,0.028074063231677656,2.481312068808501,29.15398933268255,2.703739337643615,1.1586610736071354,0.5312499455999999,769613.6978518404,281854.93619820545
2.4743612466253824,0.028489224305462253,2.4745252503668347,41.3485301916546,3.433702990429615,1.1744675880632718,0.5624999423999997,765409.4018378806,280236.178985156
2.4534614987655172,0.04295904993692417,2.45383756713769,13.115978492971454,1.1018065683006724,1.197104379906647,0.624999936,752664.8507370272,275294.41537807067
2.4668924973901833,0.02899130495172543,2.4670628466747204,24.89454781766605,2.22873876084148,1.1653532497054646,0.5624999424000001,760799.8861803468,278459.0480207547
2.5176239921952774,0.05801577746712796,2.518292357235831,1.7823171626012104,0.3081085379003622,1.1168281172433459,0.4999999488000002,792724.5495640498,290653.55926743214
2.5204872419020807,0.06448833900046354,2.5213120954094896,2.193939768850287,0.40706518806118813,1.1526735256977347,0.5937499391999999,794626.835307274,291361.5469556988
2.525793241358746,0.07362918407449888,2.5268661925082214,1.649300844910067,0.37067196877678504,1.1130386406445418,0.4999999488000002,798131.5943551245,292669.5428736354
2.551149988762214,0.10342540208638153,2.553245597070164,1.291292374302652,0.31599946172339693,1.0892997204779162,0.49999994879999976,814882.8848697722,298919.13243607135
2.5641634874296315,0.14346581006690545,2.5681738315241525,1.2410650064723319,0.33278350125716705,1.0951360369289511,0.5312499455999999,824439.6036156808,302311.28527208755
2.5716829866596345,0.13999291220723747,2.5754905162595505,1.2501307692830448,0.3316664059372135,1.0920248761329798,0.5624999424000001,829143.9249178607,304112.50080505764
2.5544099884283904,0.10886509176603745,2.5567287687957747,1.2830421591195094,0.3275694320151707,1.0878157077686326,0.468749952,817107.7496484946,299736.2439925063
2.5586542379937787,0.11696743650607502,2.5613263928688066,1.2764191547406545,0.33077690642002205,1.0858630602267245,0.468749952,820049.1113507914,300808.6740466403
2.559169487941018,0.11456122352081344,2.561732371256388,1.2811496032068626,0.32763081736429467,1.0856909747507897,0.49999994879999976,820309.0927428597,300920.0286221382
3.0245161902895115,0.10128449289895738,3.026211614184503,1.342376514578322,0.36482637483104396,1.0739499022363652,0.43749995519999985,1144744.5917281467,418634.51983961416
3.0140951913566214,0.08097406937975377,3.015182684759088,1.3778797252832409,0.31408888400689217,1.0571497673132466,0.37499996159999993,1136415.8278088777,415816.8846729253
3.033619439357338,0.11417256151454488,3.0357671644329907,1.2631416371087396,0.3482219907647112,1.0705694775531387,0.4999999488000002,1151985.28458119,421089.8055002596
3.029969189731124,0.10859938606812626,3.0319147609018056,1.3006134270345981,0.35521774425101477,1.07192976171709,0.468749952,1149063.3896717816,420102.2803495211
3.0215006905982977,0.09759731706471912,3.023076522283917,1.3539637306252124,0.35993204531556555,1.0750636456746532,0.43749995519999985,1142373.9574480278,417825.73038086906
3.0156266911997953,0.08566458059251376,3.016843178066224,1.3547765745251081,0.32330916291545453,1.0669264129477212,0.40624995839999967,1137667.8451305893,416235.63592668145
3.0045811923308547,0.07168382875775005,3.0054361934024936,1.439526871392708,0.3100623679059873,1.0605780553908184,0.37499996159999993,1129080.8390767088,413288.45482259867
3.029892439738983,0.10933273806061064,3.0318644171531273,1.2967712257687007,0.3590067418258101,1.0719475609835147,0.468749952,1149025.230499909,420085.32372237137
2.9802849448187905,0.30274608614142506,2.9956223969298086,6.2382772171034135,-1.628818488063912,1.2205308751020367,1.7812498176,1121719.1931234365,408868.9244305301
3.0075919420225543,0.20757332404064616,3.014746419613477,12.882007328893325,-2.4427680068564888,1.1713255932327284,1.6562498303999997,1136086.9968215348,414929.30208927335
3.060624186592052,0.16041297011080446,3.0648250737247675,6.926708556417822,1.0517460138673551,1.3051314493256507,1.7187498239999996,1174144.0915665033,428476.3647119769
2.9601629468792834,0.3853791292294333,2.9851435049797317,3.6122449538660963,-0.9501629268572781,1.2666893924838878,1.8749998079999999,1113885.2181653348,404864.8422309445
3.0377832049053697,0.1319850699326308,3.0406490850951973,2.3309897529637285,0.09178073846918441,1.0996006378997598,0.9999998976000004,1155693.3573362825,422278.9679385858
3.0232459563939837,0.11107089637646726,3.0252855826970197,15.450637498833244,2.0444777722639143,1.3634248671237232,1.3124998656,1144044.107109306,418338.2836518655
3.054801703162675,0.16169523823054124,3.059078095719691,10.103518854127612,1.7649396361351017,1.3687946028768812,1.3749998592000003,1169744.8494640014,426938.16028555145
3.048294453829017,0.1552388405794167,3.052244776368565,11.98787323160283,1.9954872608058973,1.361620674258189,1.3749998592000003,1164524.7718586489,425176.40975726716
3.026809206029107,0.125787080395103,3.029421786297986,23.701038393578052,3.146512049266005,1.3821943204273655,1.3749998592000003,1147174.54491211,419341.65990015835
3.07164120143831,0.18340459635418346,3.077111781579803,9.475851509398735,1.7680783049472162,1.3709282871206594,1.6562498303999997,1183577.1145421537,431542.71479177143
3.0427042044014594,0.15625134896909817,3.046713534209769,19.124949562155102,2.943378916770942,1.3948635252648602,1.7812498175999996,1160307.9199421224,423699.6506954267
3.0546272031805444,0.16659841666269967,3.0591669426242682,12.647981050126083,2.151143551123092,1.3483244526896054,1.4687498496,1169812.7978556391,426920.2687271615
3.1401994444179455,0.2598238029640727,3.150930173664514,3.4534014929451806,0.9494217724292362,1.3288931700857884,1.8124998144000002,1241045.1199136856,450474.06922367366
3.0546122031820797,0.1556268309404022,3.0585740831860577,8.450365677195576,1.5067629247266539,1.3485858054820525,1.3124998656,1169359.4277921792,426852.03700504045
3.065144452103577,0.1695564908726845,3.0698306005150187,8.773587666624206,1.621227112032522,1.3640002111183316,1.3749998592000003,1177982.4894823,429727.44642536796
3.054338953210061,0.15942999291647145,3.058497075973374,10.965031029155403,1.885797494542429,1.3690546314703924,1.3749998592000003,1169300.5454672095,426800.56751112477
3.0717379514284033,0.18307065490021102,3.077188474392031,8.70772176412753,1.6698179733434202,1.37089411945541,1.5312498432,1183636.1133663943,431567.05111086875
3.055439203097395,0.16180399748762667,3.059720454130969,11.649508474692903,2.004091898236378,1.3685072378251875,1.406249856,1170236.1571784278,427105.4916354645
3.0576629528696833,0.1694431907953956,3.0623542786977924,10.051951186447887,1.80339315162059,1.3673302322749372,1.4374998528000003,1172251.7160323346,427744.8532697005
3.048483703809638,0.15648919205069475,3.0524976264727237,13.330473924019584,2.1895371911178576,1.371745403136816,1.406249856,1164717.7199527014,425232.6357388413
3.029984455703961,0.13752796790602845,3.0331039783963876,25.214229520914284,3.5061270652285565,1.4011222863011958,1.5312498431999995,1149964.9679704993,420236.28058021865
3.049776703677235,0.1561447062110521,3.0537712932651195,12.307243091400524,2.0374956236685047,1.371173275626334,1.406249856,1165689.888946265,425573.2557960696
3.040417954635571,0.1513390326842332,3.0441821301762073,17.19584603105836,2.6724547091981514,1.3549615027013004,1.4062498559999996,1158380.6052105187,423068.9525055874
3.0518162034683907,0.15813980983948972,3.055910721733914,12.581294999996686,2.0932090588559755,1.370213323779357,1.406249856,1167323.7924010365,426124.0808866427
3.041462704528589,0.15114977779370434,3.0452161891014313,17.065111322493042,2.646026566762112,1.3750253930035605,1.4687498496,1159167.7047956805,423343.7094441199
3.056385953000447,0.1655692166715188,3.0608672397227026,10.749292967651193,1.8802253641982405,1.3679945124243094,1.4374998528000003,1171113.5324009596,427381.0151814304
3.0396737047117828,0.14644914162118472,3.0431995633211164,16.601638058189756,2.539512282235397,1.3656677795604237,1.4062498560000005,1157632.9477747295,422845.1218329139
3.065622202054656,0.1708621839080879,3.0703800044327214,8.301494138770265,1.5496273470988384,1.3637561413098214,1.3749998592000003,1178404.1714525349,429863.367597906
3.0412794545473534,0.1504726467347193,3.0449996285824406,18.40963419089372,2.810675499395664,1.3648604588942992,1.4687498496000004,1159002.8422584,423290.3282452258
3.055697453070951,0.15313395616216222,3.0595321428666455,6.945072889551741,1.2755102627335924,1.3583774892150713,1.3437498624000006,1170092.116654271,427125.39057253115
3.0599339526371327,0.17716530398547936,3.0650584561208247,10.457805657317401,1.8840758414428154,1.3661238919728254,1.5937498368000003,1174322.9174297217,428397.19134525425
3.0550779531343872,0.15564535040616997,3.059040172150548,11.65709395291598,1.9625410264200496,1.3585959505325078,1.3437498624000006,1169715.846853857,426972.0460834037
3.057049702932481,0.1625258678342536,3.061366940422994,10.15504602129886,1.7749536474258443,1.3779790747387906,1.4374998527999998,1171495.9429893554,427537.89399737905
3.05805195282985,0.17070471431552267,3.062812734349915,11.249694805121754,1.9760211702735597,1.3671255641062716,1.5312498432000003,1172602.7307120003,427854.55687299266
3.0598659526440963,0.17108095906385357,3.0646448966731477,10.431753217084754,1.8569287895112514,1.3561113050688458,1.4687498496000004,1174006.0428380962,428338.1209112224
3.053230453323571,0.1613383459100161,3.0574901901663463,12.30223531580408,2.0695633949841525,1.3695054854688473,1.4374998528000003,1168530.78287043,426518.05923188233
3.0597172026593284,0.1736223063725206,3.0646393043096505,9.93936285807423,1.7957695824142812,1.3561137797050453,1.4687498496000004,1174001.7581899422,428316.4626973359
3.0560429530355706,0.16854184420883578,3.0606869954387186,13.095964964054236,2.223525061202133,1.3680750738119172,1.6249998336,1170975.6105059613,427306.6595400272
3.0678897018224642,0.17319271204896736,3.0727744691166654,9.858745709250794,1.7918164146302353,1.352523470944723,1.4062498560000005,1180242.8672569005,430477.3901451149
3.0792507006590975,0.19248049163854747,3.0852607048952865,7.927507326607798,1.5604113054540665,1.3571785296964443,1.6874998272000004,1189854.20214637,433629.7410678563
3.0706164515432444,0.1826006957908079,3.076041028105984,8.863290118540766,1.6771683347992978,1.351087177455166,1.4999998464000006,1182753.5508239146,431266.39643083874
3.0646327021559814,0.17540066458040152,3.0696480241648416,8.601985821841357,1.6065074140935098,1.3742616582719531,1.406249856,1177842.3740323896,429631.61062092974
3.0650037021179903,0.1786975522892198,3.0702085449023078,8.453182172618057,1.5978149010885636,1.3536538413002956,1.3749998592000003,1178272.5636488933,429752.8112457675
3.0656024520566785,0.17586574579981848,3.0706427917622796,8.483878406372657,1.5913705571615246,1.3636394302955983,1.406249856,1178605.8943252058,429891.76944273815
3.0656024520566785,0.17586574579981848,3.0706427917622796,8.483878406372657,1.5913705571615246,1.3636394302955983,1.406249856,1178605.8943252058,429891.76944273815
3.0656024520566785,0.17586574579981848,3.0706427917622796,8.483878406372657,1.5913705571615246,1.3636394302955983,1.406249856,1178605.8943252058,429891.76944273815
3.0656024520566785,0.17586574579981848,3.0706427917622796,8.483878406372657,1.5913705571615246,1.3636394302955983,1.406249856,1178605.8943252058,429891.76944273815
2.8245344767420404,0.20421933628734115,2.831907581051698,10.930574498904868,1.4437328954367885,1.489631798800919,1.9062498047999998,1002462.5684522602,367502.5710723076
2.8830099707541494,0.1457087415336512,2.8866897181420743,31.990153161537386,3.9073450290945178,1.4505367725821914,1.718749824,1041622.1911033961,382014.02243261796
2.8830099707541494,0.1457087415336512,2.8866897181420743,31.990153161537386,3.9073450290945178,1.4505367725821914,1.718749824,1041622.1911033961,382014.02243261796
0.1859229969358849,0.2621614602594632,0.32139693843438394,3.848516884093893,0.5354180390470065,3.8884934439260306,2.031249792,12911.999004374398,-21135.459572293723
